studyId	sampleId	label_1	label_2	label_3	llabel	s_type	n_reads	n_reads2	n_issues	foodId	description	L1	L4	L6	nature	process	spoilage	target1	target2	biosample	SRA_sample	geo_loc_country	geo_loc_continent	lat_lon	matchId	L2	L3
ST239	14131	SA14131	s.ERR4554207	SAMEA7280907_A01BQ	A01BQinfd	Environment	41668	41668	0	A01BQ	Nyons olive fermentation brine ITS_R2D120B2_S	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	ITS_DNA	ITS2	SAMEA7280907	SAMEA7280907	France	Europe	44?21'35.7N 5?07'48.8E	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST239	14132	SA14132	s.ERR4554208	SAMEA7280908_A01BQ	A01BQinfd	Environment	17271	17271	0	A01BQ	Nyons olive fermentation brine ITS_R2D120B3_S	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	ITS_DNA	ITS2	SAMEA7280908	SAMEA7280908	France	Europe	44?21'35.7N 5?07'48.8E	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST239	14133	SA14133	s.ERR4554209	SAMEA7280909_A01BQ	A01BQinfd	Environment	28222	28222	0	A01BQ	Nyons olive fermentation brine ITS_R2D120C1_S	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	ITS_DNA	ITS2	SAMEA7280909	SAMEA7280909	France	Europe	44?21'35.7N 5?07'48.8E	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST239	14134	SA14134	s.ERR4554210	SAMEA7280910_A01BQ	A01BQinfd	Environment	23823	23823	0	A01BQ	Nyons olive fermentation brine ITS_R2D120C2_S	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	ITS_DNA	ITS2	SAMEA7280910	SAMEA7280910	France	Europe	44?21'35.7N 5?07'48.8E	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST239	14135	SA14135	s.ERR4554211	SAMEA7280911_A01BQ	A01BQinfd	Environment	16883	16883	0	A01BQ	Nyons olive fermentation brine ITS_R2D120C3_S	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	ITS_DNA	ITS2	SAMEA7280911	SAMEA7280911	France	Europe	44?21'35.7N 5?07'48.8E	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST239	14136	SA14136	s.ERR4554212	SAMEA7280912_A01BQ	A01BQinfd	Sample	12458	12458	0	A01BQ	Nyons fermented Olive fruit ITS_R2D64B1_O	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	ITS_DNA	ITS2	SAMEA7280912	SAMEA7280912	France	Europe	44?21'35.7N 5?07'48.8E	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST239	14137	SA14137	s.ERR4554213	SAMEA7280913_A01BQ	A01BQinfd	Sample	21175	21175	1	A01BQ	Nyons fermented Olive fruit ITS_R2D64B2_O	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	ITS_DNA	ITS2	SAMEA7280913	SAMEA7280913	France	Europe	44?21'35.7N 5?07'48.8E	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST239	14138	SA14138	s.ERR4554214	SAMEA7280914_A01BQ	A01BQinfd	Sample	24623	24623	0	A01BQ	Nyons fermented Olive fruit ITS_R2D64B3_O	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	ITS_DNA	ITS2	SAMEA7280914	SAMEA7280914	France	Europe	44?21'35.7N 5?07'48.8E	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST239	14139	SA14139	s.ERR4554215	SAMEA7280915_A01BQ	A01BQinfd	Sample	21760	21760	0	A01BQ	Nyons fermented Olive fruit ITS_R2D64C1_O	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	ITS_DNA	ITS2	SAMEA7280915	SAMEA7280915	France	Europe	44?21'35.7N 5?07'48.8E	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST239	14140	SA14140	s.ERR4554216	SAMEA7280916_A01BQ	A01BQinfd	Sample	18570	18570	0	A01BQ	Nyons fermented Olive fruit ITS_R2D64C2_O	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	ITS_DNA	ITS2	SAMEA7280916	SAMEA7280916	France	Europe	44?21'35.7N 5?07'48.8E	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST239	14141	SA14141	s.ERR4554217	SAMEA7280917_A01BQ	A01BQinfd	Sample	32323	32323	0	A01BQ	Nyons fermented Olive fruit ITS_R2D64C3_O	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	ITS_DNA	ITS2	SAMEA7280917	SAMEA7280917	France	Europe	44?21'35.7N 5?07'48.8E	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST239	14142	SA14142	s.ERR4554218	SAMEA7280918_A01BQ	A01BQinfd	Environment	25415	25415	0	A01BQ	Nyons olive fermentation brine ITS_R2D64B1_S	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	ITS_DNA	ITS2	SAMEA7280918	SAMEA7280918	France	Europe	44?21'35.7N 5?07'48.8E	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST239	14143	SA14143	s.ERR4554219	SAMEA7280919_A01BQ	A01BQinfd	Environment	16159	16159	0	A01BQ	Nyons olive fermentation brine ITS_R2D64B2_S	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	ITS_DNA	ITS2	SAMEA7280919	SAMEA7280919	France	Europe	44?21'35.7N 5?07'48.8E	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST239	14144	SA14144	s.ERR4554220	SAMEA7280920_A01BQ	A01BQinfd	Environment	27406	27406	0	A01BQ	Nyons olive fermentation brine ITS_R2D64B3_S	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	ITS_DNA	ITS2	SAMEA7280920	SAMEA7280920	France	Europe	44?21'35.7N 5?07'48.8E	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST239	14145	SA14145	s.ERR4554221	SAMEA7280921_A01BQ	A01BQinfd	Environment	16040	16040	0	A01BQ	Nyons olive fermentation brine ITS_R2D64C1_S	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	ITS_DNA	ITS2	SAMEA7280921	SAMEA7280921	France	Europe	44?21'35.7N 5?07'48.8E	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST239	14146	SA14146	s.ERR4554222	SAMEA7280922_A01BQ	A01BQinfd	Environment	18021	18021	0	A01BQ	Nyons olive fermentation brine ITS_R2D64C2_S	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	ITS_DNA	ITS2	SAMEA7280922	SAMEA7280922	France	Europe	44?21'35.7N 5?07'48.8E	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST239	14147	SA14147	s.ERR4554223	SAMEA7280923_A01BQ	A01BQinfd	Environment	16655	16655	0	A01BQ	Nyons olive fermentation brine ITS_R2D64C3_S	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	ITS_DNA	ITS2	SAMEA7280923	SAMEA7280923	France	Europe	44?21'35.7N 5?07'48.8E	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST239	14148	SA14148	s.ERR4554224	SAMEA7280924_A01BQ	A01BQinfd	Sample	15441	15441	0	A01BQ	Nyons fermented Olive fruit ITS_R2D42B1_O	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	ITS_DNA	ITS2	SAMEA7280924	SAMEA7280924	France	Europe	44?21'35.7N 5?07'48.8E	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST239	14149	SA14149	s.ERR4554225	SAMEA7280925_A01BQ	A01BQinfd	Sample	26989	26989	0	A01BQ	Nyons fermented Olive fruit ITS_R2D42B2_O	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	ITS_DNA	ITS2	SAMEA7280925	SAMEA7280925	France	Europe	44?21'35.7N 5?07'48.8E	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST239	14150	SA14150	s.ERR4554226	SAMEA7280926_A01BQ	A01BQinfd	Sample	17787	17787	0	A01BQ	Nyons fermented Olive fruit ITS_R2D42B3_O	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	ITS_DNA	ITS2	SAMEA7280926	SAMEA7280926	France	Europe	44?21'35.7N 5?07'48.8E	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST239	14151	SA14151	s.ERR4554227	SAMEA7280927_A01BQ	A01BQinfd	Sample	24366	24366	0	A01BQ	Nyons fermented Olive fruit ITS_R2D42C1_O	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	ITS_DNA	ITS2	SAMEA7280927	SAMEA7280927	France	Europe	44?21'35.7N 5?07'48.8E	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST239	14152	SA14152	s.ERR4554228	SAMEA7280928_A01BQ	A01BQinfd	Sample	16484	16484	0	A01BQ	Nyons fermented Olive fruit ITS_R2D42C2_O	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	ITS_DNA	ITS2	SAMEA7280928	SAMEA7280928	France	Europe	44?21'35.7N 5?07'48.8E	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST239	14153	SA14153	s.ERR4554229	SAMEA7280929_A01BQ	A01BQinfd	Sample	13121	13121	0	A01BQ	Nyons fermented Olive fruit ITS_R2D42C3_O	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	ITS_DNA	ITS2	SAMEA7280929	SAMEA7280929	France	Europe	44?21'35.7N 5?07'48.8E	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST239	14154	SA14154	s.ERR4554230	SAMEA7280930_A01BQ	A01BQinfd	Environment	13083	13083	0	A01BQ	Nyons olive fermentation brine ITS_R2D42B1_S	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	ITS_DNA	ITS2	SAMEA7280930	SAMEA7280930	France	Europe	44?21'35.7N 5?07'48.8E	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST239	14155	SA14155	s.ERR4554231	SAMEA7280931_A01BQ	A01BQinfd	Environment	12976	12976	0	A01BQ	Nyons olive fermentation brine ITS_R2D42B2_S	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	ITS_DNA	ITS2	SAMEA7280931	SAMEA7280931	France	Europe	44?21'35.7N 5?07'48.8E	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST239	14156	SA14156	s.ERR4554232	SAMEA7280932_A01BQ	A01BQinfd	Environment	19994	19994	0	A01BQ	Nyons olive fermentation brine ITS_R2D42B3_S	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	ITS_DNA	ITS2	SAMEA7280932	SAMEA7280932	France	Europe	44?21'35.7N 5?07'48.8E	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST239	14157	SA14157	s.ERR4554233	SAMEA7280933_A01BQ	A01BQinfd	Environment	23888	23888	0	A01BQ	Nyons olive fermentation brine ITS_R2D42C1_S	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	ITS_DNA	ITS2	SAMEA7280933	SAMEA7280933	France	Europe	44?21'35.7N 5?07'48.8E	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST239	14158	SA14158	s.ERR4554234	SAMEA7280934_A01BQ	A01BQinfd	Environment	17095	17095	0	A01BQ	Nyons olive fermentation brine ITS_R2D42C2_S	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	ITS_DNA	ITS2	SAMEA7280934	SAMEA7280934	France	Europe	44?21'35.7N 5?07'48.8E	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST239	14159	SA14159	s.ERR4554235	SAMEA7280935_A01BQ	A01BQinfd	Environment	15755	15755	0	A01BQ	Nyons olive fermentation brine ITS_R2D42C3_S	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	ITS_DNA	ITS2	SAMEA7280935	SAMEA7280935	France	Europe	44?21'35.7N 5?07'48.8E	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST239	14160	SA14160	s.ERR4554236	SAMEA7280936_A01BQ	A01BQinfd	Sample	26146	26146	0	A01BQ	Nyons fermented Olive fruit ITS_R2D21B1_O	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	ITS_DNA	ITS2	SAMEA7280936	SAMEA7280936	France	Europe	44?21'35.7N 5?07'48.8E	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST239	14161	SA14161	s.ERR4554237	SAMEA7280937_A01BQ	A01BQinfd	Sample	20370	20370	0	A01BQ	Nyons fermented Olive fruit ITS_R2D21B2_O	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	ITS_DNA	ITS2	SAMEA7280937	SAMEA7280937	France	Europe	44?21'35.7N 5?07'48.8E	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST239	14162	SA14162	s.ERR4554238	SAMEA7280938_A01BQ	A01BQinfd	Sample	18770	18770	0	A01BQ	Nyons fermented Olive fruit ITS_R2D21B3_O	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	ITS_DNA	ITS2	SAMEA7280938	SAMEA7280938	France	Europe	44?21'35.7N 5?07'48.8E	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST239	14163	SA14163	s.ERR4554239	SAMEA7280939_A01BQ	A01BQinfd	Sample	28537	28537	0	A01BQ	Nyons fermented Olive fruit ITS_R2D21C1_O	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	ITS_DNA	ITS2	SAMEA7280939	SAMEA7280939	France	Europe	44?21'35.7N 5?07'48.8E	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST239	14164	SA14164	s.ERR4554240	SAMEA7280940_A01BQ	A01BQinfd	Sample	21695	21695	0	A01BQ	Nyons fermented Olive fruit ITS_R2D21C2_O	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	ITS_DNA	ITS2	SAMEA7280940	SAMEA7280940	France	Europe	44?21'35.7N 5?07'48.8E	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST239	14165	SA14165	s.ERR4554241	SAMEA7280941_A01BQ	A01BQinfd	Sample	22055	22055	0	A01BQ	Nyons fermented Olive fruit ITS_R2D21C3_O	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	ITS_DNA	ITS2	SAMEA7280941	SAMEA7280941	France	Europe	44?21'35.7N 5?07'48.8E	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST239	14166	SA14166	s.ERR4554242	SAMEA7280942_A01BQ	A01BQinfd	Environment	21512	21512	0	A01BQ	Nyons olive fermentation brine ITS_R2D21B1_S	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	ITS_DNA	ITS2	SAMEA7280942	SAMEA7280942	France	Europe	44?21'35.7N 5?07'48.8E	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST239	14167	SA14167	s.ERR4554243	SAMEA7280943_A01BQ	A01BQinfd	Environment	17907	17907	0	A01BQ	Nyons olive fermentation brine ITS_R2D21B2_S	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	ITS_DNA	ITS2	SAMEA7280943	SAMEA7280943	France	Europe	44?21'35.7N 5?07'48.8E	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST239	14168	SA14168	s.ERR4554244	SAMEA7280944_A01BQ	A01BQinfd	Environment	29445	29445	0	A01BQ	Nyons olive fermentation brine ITS_R2D21B3_S	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	ITS_DNA	ITS2	SAMEA7280944	SAMEA7280944	France	Europe	44?21'35.7N 5?07'48.8E	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST239	14169	SA14169	s.ERR4554245	SAMEA7280945_A01BQ	A01BQinfd	Environment	24410	24410	0	A01BQ	Nyons olive fermentation brine ITS_R2D21C1_S	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	ITS_DNA	ITS2	SAMEA7280945	SAMEA7280945	France	Europe	44?21'35.7N 5?07'48.8E	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST239	14170	SA14170	s.ERR4554246	SAMEA7280946_A01BQ	A01BQinfd	Environment	16197	16197	0	A01BQ	Nyons olive fermentation brine ITS_R2D21C2_S	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	ITS_DNA	ITS2	SAMEA7280946	SAMEA7280946	France	Europe	44?21'35.7N 5?07'48.8E	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST239	14171	SA14171	s.ERR4554247	SAMEA7280947_A01BQ	A01BQinfd	Environment	27189	27189	0	A01BQ	Nyons olive fermentation brine ITS_R2D21C3_S	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	ITS_DNA	ITS2	SAMEA7280947	SAMEA7280947	France	Europe	44?21'35.7N 5?07'48.8E	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST239	14172	SA14172	s.ERR4554248	SAMEA7280948_A01BQ	A01BQinfd	Sample	11124	11124	1	A01BQ	Nyons fermented Olive fruit ITS_R2D8B1_O	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	ITS_DNA	ITS2	SAMEA7280948	SAMEA7280948	France	Europe	44?21'35.7N 5?07'48.8E	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST239	14173	SA14173	s.ERR4554249	SAMEA7280949_A01BQ	A01BQinfd	Sample	10731	10731	1	A01BQ	Nyons fermented Olive fruit ITS_R2D8B2_O	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	ITS_DNA	ITS2	SAMEA7280949	SAMEA7280949	France	Europe	44?21'35.7N 5?07'48.8E	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST239	14174	SA14174	s.ERR4554250	SAMEA7280950_A01BQ	A01BQinfd	Sample	36618	36618	0	A01BQ	Nyons fermented Olive fruit ITS_R2D8B3_O	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	ITS_DNA	ITS2	SAMEA7280950	SAMEA7280950	France	Europe	44?21'35.7N 5?07'48.8E	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST239	14175	SA14175	s.ERR4554251	SAMEA7280951_A01BQ	A01BQinfd	Sample	17989	17989	1	A01BQ	Nyons fermented Olive fruit ITS_R2D8C1_O	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	ITS_DNA	ITS2	SAMEA7280951	SAMEA7280951	France	Europe	44?21'35.7N 5?07'48.8E	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST239	14176	SA14176	s.ERR4554252	SAMEA7280952_A01BQ	A01BQinfd	Sample	10487	10487	1	A01BQ	Nyons fermented Olive fruit ITS_R2D8C3_O	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	ITS_DNA	ITS2	SAMEA7280952	SAMEA7280952	France	Europe	44?21'35.7N 5?07'48.8E	NA	Processed fruit products	Other processed fruit products (excluding beverages)
